-4.2499995,-4.2499995,0.30017075
-2.9999998,-2.9999998,0.4341197
-4.2499995,-4.2499995,-0.20814696
-5.083333,-5.083333,-0.9272313
-3.833333,-3.833333,-0.24966785
-2.9999998,-2.9999998,-0.9561712
-2.1666667,-2.1666667,-0.035386413
-2.9999998,-2.9999998,-0.5763567
-2.1666667,-2.1666667,-0.18297678
-2.9999998,-2.9999998,-0.39922714
-3.833333,-3.833333,0.017381191
-6.9999995,-6.9999995,-0.22499669
-5.7499995,-5.7499995,-1.0429149
-6.9999995,-6.9999995,-2.9718518
-8.249999,-8.249999,-3.4950476
-9.083333,-9.083333,-4.1414733
-11.999999,-11.999999,-4.609508
-13.250001,-13.250001,-5.279082
-11.999999,-11.999999,-5.1930137
-13.250001,-13.250001,-5.7814984
-14.083334,-14.083334,-5.3101807
-12.833333,-12.833333,-5.19108
-3.9999998,-3.9999998,-5.674355
-5.2499995,-5.2499995,-5.6796865
-6.4999995,-6.4999995,-5.43956
-7.333333,-7.333333,-5.0214963
-4.9999995,-4.9999995,-5.058262
-3.7499998,-3.7499998,-6.1874375
-2.5,-2.5,-5.2914743
-1.6666667,-1.6666667,-4.400279
-2.9166665,-2.9166665,-4.7610307
-4.1666665,-4.1666665,-5.4148154
-3.9999998,-3.9999998,-5.0275307
-5.2499995,-5.2499995,-5.3206463
-6.4999995,-6.4999995,-4.780308
-7.333333,-7.333333,-4.361851
-5.9999995,-5.9999995,-4.176343
-4.7499995,-4.7499995,-4.919491
-3.4999998,-3.4999998,-5.493712
-2.6666667,-2.6666667,-5.0489664
-3.9999998,-3.9999998,-4.8240566
-2.75,-2.75,-3.896234
-3.9999998,-3.9999998,-3.491739
-2.75,-2.75,-3.6283565
-3.9999998,-3.9999998,-2.9262874
-4.833333,-4.833333,-3.1207495
-6.9999995,-6.9999995,-2.8125079
-8.249999,-8.249999,-3.9383016
-6.9999995,-6.9999995,-4.4473815
-8.249999,-8.249999,-5.048302
-9.083333,-9.083333,-4.33062
-10.999999,-10.999999,-4.6313453
-9.749999,-9.749999,-5.38128
-10.999999,-10.999999,-5.8431287
-12.249999,-12.249999,-6.441065
-13.083334,-13.083334,-6.7915654
-16,-16,-7.586678
-17.25,-17.25,-7.585783
-16,-16,-8.003183
-14.75,-14.75,-7.514883
-13.916667,-13.916667,-7.3070564
-13.000001,-13.000001,-7.729514
-14.250001,-14.250001,-7.6664386
-15.5,-15.5,-7.922813
-14.250001,-14.250001,-7.117583
-15.083334,-15.083334,-7.0965433
-13.833334,-13.833334,-7.9458733
-7.9999995,-7.9999995,-7.522002
-9.249999,-9.249999,-6.400675
-7.9999995,-7.9999995,-7.5089097
-6.7499995,-6.7499995,-6.310438
-5.9166665,-5.9166665,-6.2744308
-6.9999995,-6.9999995,-5.062479
-8.249999,-8.249999,-5.1048784
-9.499999,-9.499999,-5.982652
-10.333333,-10.333333,-4.888025
-7.9999995,-7.9999995,-4.974816
-6.7499995,-6.7499995,-5.4832735
-7.9999995,-7.9999995,-5.7421837
-6.7499995,-6.7499995,-6.1251836
-7.9999995,-7.9999995,-5.5616302
-7.166666,-7.166666,-6.022344
-5.9999995,-5.9999995,-6.0622077
-7.2499995,-7.2499995,-5.976455
-8.499999,-8.499999,-4.4703875
-9.333333,-9.333333,-5.3341427
-7.9999995,-7.9999995,-5.299289
-9.249999,-9.249999,-5.7482734
-7.9999995,-7.9999995,-6.017883
-9.249999,-9.249999,-6.592883
-10.083333,-10.083333,-6.2414637
-8.833333,-8.833333,-7.1563306
-10.999999,-10.999999,-6.412659
-9.749999,-9.749999,-6.2757406
-10.999999,-10.999999,-6.7015944
-12.249999,-12.249999,-6.789287
-13.083334,-13.083334,-7.4690256
-15,-15,-7.743762
-16.25,-16.25,-8.074228
-17.5,-17.5,-7.53512
-16.25,-16.25,-8.247335
-17.083334,-17.083334,-8.041546
-20,-20,-7.9665847
-21.25,-21.25,-8.601529
-22.5,-22.5,-9.584785
-23.333334,-23.333334,-7.865522
-22.083334,-22.083334,-7.9092503
-8.94E-08,-8.94E-08,-8.127779
1.2500012,1.2500012,-8.149944
2.4999998,2.4999998,-5.354232
3.333333,3.333333,-2.5539799
0.9999999,0.9999999,-0.06961471
-0.24999872,-0.24999872,1.6529219
-1.5000001,-1.5000001,1.8001299
-2.3333333,-2.3333333,2.1787212
-8.94E-08,-8.94E-08,1.8519131
1.2500012,1.2500012,1.7017978
2.4999998,2.4999998,1.4642338
3.333333,3.333333,1.2054455
1.9999998,1.9999998,1.7665607
